91413	1
21118	9
117303	1
13391	2
5189	67
105355	1
107085	1
33161	2
42842	0
4198	3
81577	2
99224	1
44769	22
4842	1
111056	1
44553	3
2402	230
5635	2
51687	6
44895	2
24000	1
130692	1
78344	3
41822	2
120631	2
6286	79
9610	81
31248	111
67896	5
4146	18
10298	0
130773	1
26137	3
47312	1
86719	1
48324	5
79397	9
47778	1
81831	1
6765	1
20907	1
36037	0
54052	1
29349	1
129574	1
3982	26
3879	302
131079	5
87999	1
2055	2
18445	1
40519	1
4678	1
18309	2
89280	2
38791	14
8770	4
32869	3
56292	61
50185	8
68262	1
108568	1
68963	1
5314	6
107773	0
14024	0
22372	4
45278	1
39089	1
42127	0
32723	2
51014	19
5375	8
29091	1
79853	0
20048	6
42224	2
69842	1
1785	42
20014	2
29014	0
1404	220
29294	2
2987	90
37740	3
63140	1
6170	2
3348	15
1501	3
52701	1
44310	40
71982	9
51639	2
119506	1
83844	4
59490	3
99113	1
91996	1
70722	1
59501	15
36204	1
33231	6
7824	1
3550	0
68407	0
4377	3
124875	0
95685	3
82709	1
73979	1
29229	13
3060	189
31360	0
5226	2
28436	4
5639	36
18446	1
46379	0
5381	2
62340	1
6074	10
77906	0
5492	1
40103	1
6845	1
64957	1
122968	1
5683	1
36939	10
5205	8
88718	1
27364	0
60359	12
27047	4
99571	1
46309	84
86517	1
12175	1
106701	1
18363	2
45301	1
4947	1
3910	0
124048	1
2346	125
40138	0
110191	1
4162	9
105182	3
38925	0
102455	1
40515	2
104109	0
2780	2
99225	1
40423	1
1659	5
15634	1
75272	1
26252	2
46631	0
67247	1
81470	3
83486	1
17777	7
20945	20
22465	9
13234	1
96499	1
52776	1
38183	0
34264	1
29336	1
33982	2
77747	1
94621	1
72236	2
74327	1
39	90
123810	8
3488	1
54232	1
87520	1
81892	0
1329	72
84200	1
22940	6
125638	27
86089	1
3473	2
12380	8
123852	1
105958	0
117716	24
65728	1
131726	1
108178	0
100968	1
78932	3
113810	0
4753	1
6720	4
68295	1
94981	14
22466	40
2893	1
2098	0
109227	1
36060	2
5086	1
22800	0
109818	1
46180	2
130343	1
64818	0
15816	52
80430	1
128313	1
80726	1
3979	24
111071	1
19822	2
19929	0
3531	5
67938	1
119996	1
54315	0
61669	0
66216	0
3943	1
33119	1
118288	1
711	3
29288	3
10146	28
31555	28
1666	1
118154	4
62367	1
69392	1
4488	2
45238	1
15797	4
56286	22
22243	1
3513	10
40235	2
90771	1
100847	0
10564	1
28828	2
59158	3
5520	1
104006	1
28635	1
14102	0
71655	1
34757	1
29440	17
40355	1
120020	15
67979	5
67051	1
35525	1
119217	1
110693	1
3102	2
43310	8
96272	5
34096	1
89655	1
20671	0
59084	2
51387	2
872	7
47934	3
83105	1
119402	3
22702	1
6174	26
84081	7
122367	3
34556	1
96141	2
31908	1
39349	1
83020	1
19178	30
63353	2
93072	0
28849	0
44119	3
58798	0
84728	3
106295	1
5642	1
2667	2
69700	8
25899	1
46085	1
61796	0
35227	2
50331	1
26513	10
48927	0
66582	1
115491	1
103514	1
60860	3
28250	1
100071	8
373	0
101012	2
50992	0
6056	2
5311	53
31865	3
10854	12
120394	1
59969	19
100375	1
61187	1
66662	1
61944	1
10465	1
4618	1
36089	7
64311	3
20355	2
62386	3
47653	1
100478	1
104443	1
2930	0
14601	1
67490	2
59523	0
10228	1
28595	1
64789	4
32491	8
113519	1
72754	1
6996	3
67899	2
40136	0
200	17
39175	1
87556	1
87486	1
4281	18
73307	1
68013	1
72404	1
37001	7
43788	1
54820	0
102294	2
48744	1
7463	4
6721	102
86739	1
101824	8
1466	213
104190	1
61145	1
95581	1
56354	0
1678	31
103330	0
970	2
819	173
48792	99
130681	2
16716	2
82603	1
106217	0
18813	1
31425	1
6869	0
1425	1
28133	0
48235	2
2999	3
56352	32
68474	1
27300	31
13569	2
51643	3
4696	1
18343	72
30826	1
64693	1
28500	1
30338	0
1181	51
2546	0
77955	2
65120	35
75567	1
78324	0
48050	0
62849	46
118015	1
112899	2
21817	1
70558	4
24701	6
38104	1
120142	0
77068	0
6931	1
41172	0
3379	7
80413	1
41072	3
47322	1
3313	32
30675	2
120543	1
28300	2
91267	1
46156	0
98931	0
31587	0
108225	1
115347	2
5884	5
47168	2
80759	1
40649	0
29035	1
10597	0
111209	1
81800	1
66367	1
2455	5
49341	9
2056	28
4933	1
63573	3
33253	2
45521	2
98994	2
131265	0
69477	1
108746	2
40890	0
112188	3
801	58
20460	1
46879	1
101774	0
36176	0
2067	1
102939	1
53062	3
28827	2
96701	3
92269	0
5032	1
4692	2
14363	3
3635	1
112671	1
11200	1
68824	2
61112	1
111774	1
101284	1
1474	153
67555	1
44887	1
107883	1
3505	1
80495	1
5296	1
100616	6
43066	1
41447	6
82887	0
2748	19
1128	1
54151	1
75232	0
823	12
5717	78
109806	1
23948	2
49429	16
26736	7
6332	94
48816	0
1060	79
126409	0
39447	0
96356	1
69271	1
124728	0
13378	0
94093	1
101819	1
122071	1
26053	1
5652	3
14213	0
963	70
62207	16
93627	1
67528	0
118276	1
6511	1
6779	1
29191	7
28540	3
87083	2
32883	1
10734	0
3007	3
64262	1
24901	1
22641	1
41170	1
60763	2
19984	0
2992	12
17665	7
1431	107
918	130
46163	18
24707	4
8518	109
11618	2
1556	0
102576	1
85096	1
41138	1
91817	0
65059	6
40808	16
1591	1
42879	0
58309	12
6630	3
1273	3
66104	0
41966	0
15589	4
28927	2
22969	22
31461	1
34106	2
63206	3
61923	1
13227	1
111676	2
72916	1
94381	3
4312	5
16989	6
88356	1
2269	146
18218	0
87763	2
26565	14
85561	2
80238	1
43855	2
26364	3
18221	0
35769	0
53736	0
43002	1
64585	1
5307	1
4306	52
80767	7
14914	10
4483	2
113552	3
92450	0
42908	0
72478	2
68507	5
38537	3
24787	2
1800	4
33070	1
45365	0
69572	2
65517	1
26039	2
2121	1
1774	1
18949	27
114745	1
7126	22
64518	1
1355	26
34729	1
12942	3
44658	6
43873	3
3935	1
3129	13
14552	1
99000	1
34795	2
114298	1
28115	1
38605	1
98423	2
8647	1
118044	0
2892	75
85862	1
82525	1
4326	2
106677	3
5789	2
20879	1
71945	3
44418	1
122375	4
116797	1
46051	1
42844	0
61369	2
42018	1
1277	1
120834	1
63722	1
116272	1
121703	4
55037	0
39919	12
28230	1
92444	0
39011	3
4769	1
32189	1
27031	2
87630	2
122630	10
6441	5
3254	2
4672	1
29197	5
29406	1
71651	7
115957	0
60694	1
3510	67
2355	222
52834	2
78138	1
28847	0
110359	1
67726	4
4754	5
73770	0
32779	1
52115	0
72750	1
29093	1
60695	1
6064	31
1864	96
4595	48
12795	1
8358	45
52534	0
44140	1
108556	1
22546	2
73	1
28742	1
6646	0
73434	0
9792	1
5170	1
49	0
29472	2
25817	1
11251	1
742	7
103484	5
23354	2
107274	1
20715	0
82008	0
2021	56
84658	1
82384	5
55896	1
62108	5
66189	0
39164	2
68094	1
2052	1
38030	0
107880	1
1483	27
49929	2
6939	3
104932	1
19632	2
12892	0
103357	0
108064	0
4806	1
104287	4
51878	5
64981	1
55971	1
63912	3
85723	1
825	7
58738	1
35863	1
1000	2
290	7
40349	1
67760	0
6860	1
670	5
72204	2
13273	0
10351	1
56356	4
5211	17
79062	2
38627	1
109273	1
55350	15
109915	1
59659	4
17131	1
6023	17
3183	178
110316	1
69042	1
37057	4
5508	5
40107	6
28557	1
530	8
3688	15
107979	0
36300	2
43946	1
130590	1
98333	0
101044	8
85712	0
16516	138
23507	20
87987	1
116209	1
13327	93
21312	53
55883	3
66280	2
122684	0
3962	1
18851	46
29039	2
111775	1
129317	1
86864	4
43371	0
28651	5
84998	1
6505	2
23138	1
93108	1
4703	1
18622	1
35669	1
90770	1
762	2
68675	2
4946	1
23081	0
65341	2
69659	6
67546	1
1261	3
20026	0
68648	3
51815	0
10934	29
11106	0
107316	1
11075	1
60608	5
44331	1
74066	1
6679	6
41127	1
28413	17
113733	23
4551	13
80923	0
67533	2
446	1
68213	8
1141	2
29275	11
79064	1
36560	3
441	113
88877	0
2868	21
111268	1
46329	0
9747	4
20561	0
97841	1
7104	1
41487	4
5491	2
107769	1
30586	4
83119	1
20406	0
90596	1
28905	2
5978	1
42459	8
6584	1
43086	4
88720	1
28227	8
21094	1
29463	1
7135	1
88852	1
3994	52
102918	1
63344	1
11434	1
84501	1
126726	3
62857	1
96095	0
30224	1
27881	2
246	1
13713	1
118422	0
78184	1
43924	0
6508	9
6384	0
6364	189
77656	0
6442	1
1610	34
26310	2
89042	1
2845	1
72164	761
68	2
183	51
24196	0
14569	1
76650	4
25329	4
32067	1
92984	0
123603	0
16115	91
107843	0
103375	4
29366	1
2020	1
6797	1
29453	8
7556	1
42751	2
114227	11
36443	2
6073	1
58405	1
61871	1
29458	5
103434	1
50435	0
53246	1
49087	6
5616	1
96429	0
4204	10
123452	0
5428	21
119188	1
43549	0
113832	0
77903	1
6149	1
781	1
25981	4
5914	1
2766	18
7076	0
67581	1
32935	2
49712	2
1130	2
53321	1
2525	1
1545	24
80185	1
68636	7
65408	2
20739	0
247	282
46557	12
9	1
55095	1
20651	2
46873	1
70253	3
55518	5
96645	0
89571	1
5905	83
2408	6
18978	2
98230	1
106766	1
29753	0
87507	1
27603	1
4624	1
84067	2
34669	45
5641	79
29752	0
13057	55
6349	95
101577	1
5621	8
72954	3
735	625
20785	2
1013	1
8340	0
114784	0
114646	0
5135	191
43869	3
8767	21
4863	23
4067	6
25134	5
75867	3
68388	5
4660	1
4944	7
79229	1
92004	1
87634	1
60962	1
15203	48
2705	2
6264	9
126516	2
7136	2
115310	1
3681	1
90932	1
29115	3
99162	1
97253	1
43514	0
98506	1
89449	1
68871	9
25393	3
105263	1
110084	1
13420	82
27829	1
30836	9
22161	3
5419	1
19753	3
108098	0
23975	0
75353	0
66873	1
88703	0
1461	93
48703	9
110660	1
29507	79
93623	1
35059	4
64087	1
34256	1
124523	0
3033	0
123092	3
2553	1
2311	3
78833	1
506	1
43646	2
66435	1
12016	47
10719	2
66126	0
89012	1
28622	4
94116	1
15629	5
121817	0
101843	1
87079	2
110452	0
10865	0
2048	3
67964	4
1929	203
68328	5
24426	2
39506	6
7152	1
72232	5
2889	45
30265	0
92066	1
32227	0
108900	1
3180	24
60020	6
47688	4
28468	1
89779	1
93694	3
24172	2
108429	2
116227	2
82223	5
45345	1
79719	1
118060	0
10322	1
3650	5
33298	1
97867	0
18623	1
24042	1
337	127
4497	1
3384	125
58168	2
4209	1
15282	35
46213	0
105304	1
4109	36
44238	5
67120	11
17829	3
49547	1
28960	0
39901	1
29161	1
1310	2
28650	3
9860	33
88451	0
56172	1
110952	0
18450	1
1410	6
72882	9
2810	1
123896	1
96788	1
2722	0
6759	0
21698	1
48758	256
22360	0
3873	13
11558	2
34198	1
51934	7
41561	0
29144	13
92537	0
75052	2
37840	1
4075	1
43309	1
14153	0
45290	1
62424	0
24751	10
39505	1
1230	2
111374	10
107021	1
3772	8
4338	27
130109	2
64959	2
2039	30
65236	8
3447	1
1113	9
2835	155
49320	14
103941	3
2419	31
35338	1
15000	0
122768	0
65283	1
28158	2
4219	2
21612	7
59425	1
3565	5
3950	4
1925	184
97385	6
70461	0
36779	1
13038	2
5886	8
38643	1
25298	0
6035	1
116185	0
12162	6
4062	1
4705	9
17908	0
1088	3
5013	1
72172	2
28784	0
3087	5
54135	1
10616	12
103755	1
123140	1
27974	1
25060	1
55152	2
33943	55
63097	3
63828	8
12396	1
26281	1
88422	1
4878	4
4874	54
97816	3
9819	23
6588	0
51344	1
121584	1
10064	1
97723	2
4073	1
908	3
72941	1
126967	3
3372	107
41436	0
4526	1
7055	1
47194	2
25081	5
26741	1
60029	4
3020	1
58960	0
94390	1
23912	1
101266	26
74169	0
6311	2
91114	1
27650	0
27233	2
49693	0
128937	0
2030	36
5217	5
5432	6
5480	7
1608	481
59480	1
81530	1
14478	1
80586	1
5224	12
66948	14
91948	2
4604	1
826	1
101878	2
32830	1
97379	1
17520	1
28940	1
79297	2
18336	0
28901	3
88300	2
70926	1
104435	1
29882	4
44782	30
4501	1
125610	1
47059	3
63288	9
1787	290
2735	0
125963	1
2336	6
48942	7
68348	10
28095	1
780	73
61446	0
2315	24
60114	2
2565	1
68367	2
58972	0
1558	9
19823	7
17828	3
7044	1
70979	5
128139	1
5973	4
130642	1
21189	70
59271	0
101523	0
95500	1
62787	2
26956	6
124191	0
5034	9
63964	1
20990	1
33922	1
70056	1
48371	4
86812	1
79273	1
59090	1
93242	1
43775	1
3332	1
29955	1
15032	1
31747	0
14947	7
5665	11
45361	3
68727	2
66991	3
1872	8
29100	0
20089	3
5041	15
38344	33
5901	21
20428	0
95680	1
605	4
44502	2
40356	4
29087	3
115330	0
9934	1
92158	1
27476	1
92979	0
128402	0
4100	21
61048	7
1001	109
70921	2
84621	1
29141	2
3713	8
74454	1
96864	1
72479	1
3381	0
81989	1
72719	1
34316	6
106363	1
1179	2
89620	1
61747	1
102714	1
67734	1
70619	1
104614	3
1936	2
72196	5
32	1
78523	1
25413	0
3450	7
54588	0
50341	2
2652	60
116319	1
14884	0
63103	1
116699	1
68404	2
14319	1
44274	6
45474	52
103247	3
17158	41
13160	2
51495	4
78023	2
36491	1
60556	14
55832	1
23903	1
53915	0
29508	5
90677	1
1167	0
61979	1
126439	1
31600	1
36580	58
83362	2
1029	151
75587	1
10109	3
38398	0
2989	9
98481	0
651	0
28601	4
110003	5
18618	1
80411	1
17942	1
105140	1
2728	6
3243	23
21767	7
20838	1
26495	0
101498	2
86546	1
84098	0
25422	2
14345	4
54418	1
5694	12
90309	1
11220	0
62740	1
70221	1
11114	80
4747	37
55812	14
61991	3
74881	3
1699	86
123307	0
84699	1
104534	0
98744	3
31398	0
102301	1
19360	16
32780	3
5095	6
81294	1
52311	0
115644	0
48299	2
3929	39
2533	1
9638	1
55049	0
4264	8
5918	7
4990	1
76695	1
63613	0
68810	1
103569	0
132	1
53879	17
91909	0
52247	1
121406	1
36521	23
2846	1
14108	0
98459	1
67727	1
63366	2
68573	0
46232	1
15534	9
118689	0
2394	1
71193	1
20	808
49388	4
109689	1
111790	0
44876	1
98884	1
17972	2
2494	1
121710	295
47054	10
17039	0
29180	37
63190	1
105946	1
2453	0
986	4
111311	1
105464	1
73787	1
90468	1
67236	3
3820	11
50407	1
58702	0
82067	1
75841	2
17951	1
4884	2
67678	0
4923	4
3501	4
7541	17
109405	0
35106	1
123479	1
4237	1
12651	23
28083	3
24908	2
111406	1
67079	0
103334	1
38946	17
87529	2
24071	2
25006	1
28611	2
53215	1
101272	1
9016	16
3432	7
28107	0
87021	1
25091	1
81672	0
15417	24
71550	7
5752	5
660	4
34958	0
51164	5
36295	8
401	1
130406	0
54375	0
79485	1
13209	1
105743	1
44809	16
28820	1
28480	13
69091	7
30321	2
28330	5
64121	2
6561	6
128221	2
60740	7
95252	1
60734	1
28079	1
99718	1
89900	0
2240	15
81036	1
106507	0
106001	1
44085	1
8285	7
104125	4
8776	18
90106	1
66360	4
69960	2
106584	1
41999	1
99222	1
105957	2
67328	1
29591	6
69811	9
13429	0
69536	3
9726	1
18262	1
8724	1
23318	10
454	94
874	18
237	1
119811	1
6716	2
5840	1
3091	3
9876	5
4236	1
103644	1
39081	1
11974	14
5045	1
6673	0
2530	1
5059	2
116387	1
40571	2
19982	1
10881	16
103763	5
7571	33
74541	2
34586	0
59334	6
78693	1
749	1
9116	27
110043	0
114212	5
29065	1
11032	2
28114	1
2591	1
53354	0
29074	5
72926	1
99053	1
126966	11
123158	0
105711	5
4950	72
53902	0
18719	1
29418	2
32778	0
91632	1
68945	1
124884	1
18082	6
40195	1
120896	0
56491	2
8821	1
28966	0
6788	1
70871	14
5502	28
6246	1
103639	1
118573	0
52124	2
59507	1
115573	2
83731	0
43813	1
69466	1
124143	1
22869	1
30184	2
126320	0
103623	1
45792	1
29226	80
1085	3
96759	1
24585	11
67892	1
1953	77
68476	1
53489	1
12114	21
8235	1
102044	1
6269	40
20802	1
42828	0
39340	14
35515	0
1489	93
109779	1
36944	5
120214	0
130549	1
96486	1
5764	1
46959	1
5158	2
2662	9
6112	4
29183	0
2043	133
51138	4
1382	1
1104	12
22209	5
85549	0
26180	1
85623	1
100368	1
29367	1
38247	1
44944	6
20491	6
36948	36
32424	0
9775	6
43181	1
6660	2
123286	0
21416	1
94886	0
87497	3
62124	0
6597	1
9065	5
68195	2
58412	11
29175	5
107791	2
52251	1
2197	99
120046	0
54951	0
75560	1
125903	2
20408	0
34130	3
68417	3
3446	11
91290	2
32776	5
29450	1
95084	0
7281	100
3828	291
41514	1
99452	1
81267	1
126010	8
106128	1
5963	0
4788	2
131651	1
87054	2
42397	2
91857	2
36581	1
100221	1
105404	0
5047	9
95557	1
941	0
74006	5
2448	10
12429	1
885	4
120225	0
59033	2
3582	3
101769	0
3098	2
31123	2
93074	0
59408	1
10253	1
46219	0
82551	1
120302	1
26686	10
72005	1
42377	41
52228	1
87961	1
570	266
104008	1
88639	2
60221	2
29910	15
5142	2
46314	0
38346	1
83444	4
88963	1
15838	14
118458	3
100983	1
75412	1
74719	1
82150	0
743	94
32438	0
117478	0
2800	52
81857	1
4048	8
2263	108
20978	0
35321	1
18785	1
72385	1
12660	1
109143	1
85644	1
71681	0
22983	4
5129	36
51553	8
104259	1
69146	1
66148	0
1892	1
21323	2
25829	9
39606	2
66542	1
102499	0
123488	5
120807	0
115169	14
93391	8
20941	0
84502	1
30522	11
59674	2
6466	2
107215	1
2834	8
50475	0
127730	0
28271	1
9149	39
46218	3
101413	1
22492	2
89928	1
12790	1
2301	165
41990	23
28767	3
103585	2
109	1
1359	105
6196	1
82895	1
2575	0
6323	1
8172	3
2343	41
16966	3
430	275
25182	1
102457	0
88561	3
11311	1
28969	0
94386	1
64832	1
112497	1
73809	1
637	4
17369	2
95131	1
80917	0
9870	1
50686	3
32126	0
5303	1
45203	2
30221	2
1221	100
1885	1
110207	1
94968	3
18199	2
11047	42
72252	1
5195	1
6802	2
80812	2
87906	3
16378	1
5176	9
100502	3
6099	1
62841	3
18414	2
20560	0
70518	0
90666	1
77539	1
79981	1
6499	18
58908	10
40569	2
96485	2
11090	8
8351	2
54643	0
110923	1
101357	0
45187	3
11401	2
19586	0
17725	5
85029	1
103410	1
2127	1
43081	2
87646	2
24244	0
41377	2
115641	1
90844	1
103353	1
1827	2
92607	0
28089	1
115227	0
35367	1
24763	1
81869	0
78162	1
44527	3
91999	0
49024	1
73190	1
65514	1
75367	5
92748	0
3818	0
6372	1
42618	15
93996	1
4731	3
5244	5
5545	37
3223	121
100777	1
122270	0
32558	1
118784	1
29495	1
64094	1
961	193
22425	6
99812	2
69293	2
95301	1
63827	5
18542	2
23656	1
108530	3
19492	2
26514	13
5874	28
40463	1
92440	0
67179	4
6786	2
52760	27
76531	1
2015	1
71953	2
2388	30
43461	0
53884	0
128404	0
5877	0
28774	0
1996	44
5509	1
3890	583
92399	0
84947	17
22016	0
66128	0
7093	1
29926	3
117459	1
125024	1
8997	0
53040	2
48988	1
98497	1
64660	1
26339	0
3953	2
3725	2
40468	1
51676	0
47151	4
69461	1
120417	1
106596	1
62647	5
121075	1
4781	10
22220	0
28049	0
10013	1
97869	2
2809	1
74786	1
28431	1
41202	7
29070	2
5749	39
87141	2
126467	1
72553	2
2184	99
23476	1
119838	2
98889	0
100187	0
4701	6
39673	1
4991	1
81809	12
45756	14
108453	0
12035	5
46791	2
22996	0
114634	1
2584	1
62455	1
22213	1
97054	1
10075	3
6220	0
72268	3
47332	3
41757	0
17969	1
36546	13
108086	1
3515	0
86780	1
56086	1
12345	1
68142	7
6714	0
118485	1
105407	1
58521	2
46976	8
33330	1
108005	0
82364	1
4257	68
48960	1
114861	1
2144	24
62034	2
29178	8
117825	14
69878	1
68230	21
53487	2
4254	1
102306	1
66996	1
59517	0
66277	2
26526	1
28536	209
99011	1
35557	9
1132	1
78894	1
46635	1
29245	1
82888	3
83338	4
73068	1
77259	24
5268	48
58483	8
106020	1
490	7
5715	4
52471	0
7819	35
80137	0
123631	1
5561	216
45619	3
78193	1
35371	1
41427	10
91828	0
21121	3
38155	2
60424	15
72187	10
3281	2
4066	3
62725	1
551	141
129450	1
3784	141
25532	15
39226	1
82880	1
35841	2
58489	1
56325	1
42006	2
1691	180
3737	163
54292	1
23775	1
30395	5
105502	6
2306	96
4997	1
105416	0
65437	4
103450	1
76576	1
59986	9
28434	1
53822	6
4151	9
55391	0
105803	0
32026	24
89070	1
33357	1
29084	2
19256	1
29740	0
15063	2
113247	1
51237	2
2883	89
47603	0
105938	4
77212	2
11804	10
10627	1
101613	1
65493	1
51206	1
61053	10
120030	0
7066	0
12510	96
16116	35
81775	1
31781	1
13793	1
2481	36
5946	4
117741	1
55970	1
37998	0
112241	1
58674	1
124673	1
26631	1
61914	0
9892	11
21314	93
64450	9
2092	1
47145	3
124840	1
32007	2
41042	8
5099	28
121429	2
6094	5
110777	4
78917	1
109532	1
13801	0
889	39
17973	5
67809	0
87252	1
105403	0
39070	2
110846	1
69556	7
64367	2
86009	1
736	1
37064	0
66851	1
41481	1
99231	0
47408	1
28333	2
72149	4
131397	1
66346	1
119902	0
83679	2
118861	0
41268	3
45872	4
73401	1
3779	0
104320	2
30327	0
20051	1
43339	1
77061	0
74	0
128189	2
2412	27
46281	1
114499	2
92274	0
16785	1
102664	2
101555	3
54325	1
3092	1
29408	8
36455	0
81005	1
4262	3
19249	0
102564	0
2502	14
62335	1
125378	2
118332	1
5187	1
12720	1
92437	1
2797	2
66639	1
114980	2
58506	1
30585	2
114637	2
6137	30
39195	1
2578	54
123235	0
124788	1
83747	1
58737	1
37797	3
3149	38
18788	21
3852	47
8299	1
121598	0
66818	2
111090	1
4853	1
5356	1
29330	2
1657	1
16975	87
56482	1
81948	1
66179	0
38439	2
73001	1
1149	166
51290	0
87680	1
120999	1
100814	0
3700	2
3751	62
6640	20
29793	1
118414	0
129573	0
130110	0
35554	4
122335	1
28760	1
104231	1
28666	13
66793	10
103084	1
4304	7
5447	1
12471	11
95657	4
14548	1
92097	1
7600	14
89032	1
6542	1
81600	1
3986	0
8777	0
40637	1
35189	2
4627	1
129201	1
2375	3
75984	0
306	55
51528	1
95165	0
68512	11
116780	1
78221	2
15642	10
12936	10
2171	1
41215	0
28982	3
79732	0
3519	1
131664	1
16177	9
42923	1
64661	3
58785	7
37118	2
36794	0
2495	1
14453	0
49808	1
88194	1
63324	1
53936	1
7481	0
270	88
108186	1
4361	91
13805	1
13711	2
86758	1
65121	8
1577	1
44528	4
5383	1
51790	0
36179	0
23807	1
69921	2
66515	0
10532	5
71103	1
5957	4
8761	8
61447	0
93753	3
7186	34
61237	1
69629	2
82864	2
51193	0
34654	7
4028	8
67080	2
16268	3
75410	1
4529	1
31549	4
71301	1
116615	0
97352	1
14203	47
97844	1
80986	1
97362	5
91473	1
64322	2
15098	0
104077	30
130555	1
5969	1
75843	2
5604	1
36472	0
29004	2
26290	1
122532	0
86918	3
2870	1
5027	1
9057	0
28057	1
48291	0
6184	2
69945	1
42976	1
70985	2
12025	1
7888	2
64883	1
63552	4
128622	1
14097	41
16309	12
86787	1
103196	5
107818	2
3286	0
5526	2
47856	12
55943	0
6928	3
31944	6
587	1
22067	1
19638	1
86709	1
49424	1
114438	1
39351	1
54123	1
53389	2
35195	0
7035	0
54641	0
127388	1
85020	1
30545	1
32010	0
96932	7
29005	18
94517	52
4687	2
1073	3
54887	0
8162	1
1928	38
4159	3
42640	0
4700	18
54070	1
70008	3
5279	1
51020	2
16599	1
64817	0
85731	1
16507	53
109235	3
4043	9
11122	0
18463	1
126113	0
228	2
52316	0
41263	0
99227	0
76939	1
14051	1
86781	1
51111	1
108986	1
720	1
14841	10
75473	0
34223	1
6295	14
12267	2
67432	8
47945	17
99141	1
98269	1
3583	108
2552	8
11374	1
1286	8
91543	1
29150	12
50795	1
4253	1
84215	5
3113	8
39281	10
4982	67
30015	4
3676	60
41696	2
9028	12
5796	21
16400	9
116241	1
83327	1
72621	2
6052	1
101140	1
54334	1
24728	1
40989	0
24760	1
40246	7
98274	1
73094	1
1604	101
77695	0
72339	1
906	2
76950	0
101908	24
26108	8
29249	3
66946	6
73481	2
98786	0
72376	1
70911	2
52125	1
27672	0
83449	1
6557	0
31735	0
61001	1
22977	3
28798	1
68310	12
97209	1
28548	0
6308	23
70123	1
4791	1
27625	9
588	1
20391	0
58417	9
70331	1
20757	7
114251	1
11487	1
121056	24
53038	2
1366	16
95751	1
71307	0
13773	1
19434	2
5121	6
32796	3
2361	11
129538	1
9358	4
55415	10
70963	1
29526	0
40457	1
67348	7
66051	2
12054	2
91454	1
8823	1
21384	2
14471	1
6172	1
102623	1
124936	0
102040	0
16636	2
125664	0
28630	0
28661	1
129164	2
4132	3
29095	5
52348	0
1050	3
130639	1
66347	1
3529	1
27255	0
20395	0
16527	1
2761	5
66628	4
2916	4
120630	1
6654	3
46030	2
20736	0
89682	0
32964	0
37724	1
107053	0
27681	0
130379	1
30008	3
17847	5
29582	1
24237	16
87126	1
9430	87
96560	1
100298	1
2757	3
68862	15
66074	1
29276	24
46505	1
92736	0
64625	3
114616	0
5505	1
80549	1
66517	2
148	1
4086	1
6612	24
1972	157
63844	7
52103	2
24477	22
89189	1
13155	0
41312	1
6509	11
2376	95
76236	1
4202	19
35567	2
404	2
53865	1
104818	1
35914	2
56730	5
16652	1
69062	8
92822	7
82836	1
1859	1
40720	1
87125	1
40779	3
32159	1
1544	93
40140	0
59677	1
29914	10
96673	1
64008	6
39710	1
92451	0
115111	1
49457	8
71278	5
35652	0
3762	121
20917	2
40224	0
67925	1
83644	1
95471	0
131221	4
66530	6
40831	5
72182	1
70401	1
117978	0
2783	1
1395	4
125209	0
70297	0
38323	2
45752	1
12153	31
4966	255
59491	1
91765	1
30005	10
21325	1
24612	45
91232	1
36938	28
81839	1
741	5
2148	1
124207	1
45866	1
46372	1
5937	1
27269	1
5394	48
59348	2
88534	2
30688	16
72201	1
69407	1
87333	3
5098	1
28190	0
19407	0
4187	28
25575	2
3825	0
98101	2
115572	0
7417	1
55641	2
5855	16
123310	2
16680	2
54841	1
11305	38
97768	0
50144	1
11846	47
1878	1
47592	1
35127	2
120255	1
36404	1
1300	104
809	124
31341	2
27313	1
4936	1
79059	0
118322	0
72890	2
7105	0
28221	1
40711	8
4858	1
3077	30
105623	1
1438	292
67758	0
24802	1
77769	1
3268	1
462	98
48901	8
75145	1
7820	2
74701	1
2658	1
85192	1
52084	0
4718	1
5370	3
101783	0
48800	0
10714	1
59314	0
28103	1
98869	3
80809	3
24710	5
2767	0
5859	1
74151	3
43133	0
130488	0
68549	11
726	21
53287	2
78756	1
65137	3
26652	4
107501	1
29959	1
77684	0
72883	2
44258	1
54673	1
62368	1
71994	6
6491	1
5511	1
96363	2
3093	52
4542	385
120900	1
28127	0
72679	1
2945	4
10620	29
1828	127
49538	1
30995	12
107115	0
70932	1
18956	16
66833	3
45593	0
24440	13
50557	2
2921	2
48712	1
256	3
6054	0
2694	12
8867	1
79366	0
12821	0
33719	1
4267	12
26703	1
28646	2
5231	1
92589	6
88474	1
109225	1
24528	45
1909	196
14965	1
43952	4
29703	15
49025	1
20503	1
36284	0
56551	1
1148	9
4762	2
73367	0
115369	1
17179	4
54484	2
56604	2
106893	1
28843	2
6628	0
6107	2
17206	0
77432	3
13061	1
111899	0
66830	1
83909	1
80255	1
114656	1
17675	20
3937	1
45768	2
105544	1
44453	0
1742	14
71462	2
124999	1
2891	1
131098	1
88181	1
64095	0
5337	1
6124	6
89276	1
4104	1
1763	3
48911	2
89546	1
92157	0
43141	1
68609	29
77923	1
120125	1
116356	1
24383	6
78001	1
15101	0
18107	1
75047	1
66827	1
14791	1
88554	2
21874	0
96255	1
67522	1
28124	0
65034	1
11824	166
74839	1
